store_name,category,rating,visited_review,blog_review,address,taste_value,menu
김경자소문난대구왕뽈찜영통점,"<selenium.webdriver.remote.webelement.WebElement (session=""0e0b223148fc359cb602711136e1992f"", element=""f.171886BFDA7CA827B3463C408174D152.d.A568CEB512B0904CF6CE795056DC22F6.e.250176"")>",별점 4.23,방문자 리뷰 517,블로그 리뷰 66,경기 수원시 영통구 청명남로4번길 27,0.0,"메뉴: 해물대구뽈찜, 가격: 44,000원
메뉴: 해물대구탕, 가격: 44,000원
메뉴: 해물대구지리, 가격: 44,000원
메뉴: 해물아구탕, 가격: 44,000원
메뉴: 해물아구지리, 가격: 44,000원
메뉴: 해물곤이찜, 가격: 44,000원
메뉴: 해물쭈꾸미찜, 가격: 44,000원
메뉴: 쭈꾸미볶음, 가격: 33,000원
메뉴: 뽈찜정식, 가격: 14,000원
메뉴: 쭈꾸미볶음, 가격: 12,000원
메뉴: 대구탕, 가격: 12,000원
메뉴: 대구지리, 가격: 12,000원
메뉴: 새우튀김, 가격: 15,000원
메뉴: 위소라추가, 가격: 14,000원
메뉴: 곤이추가, 가격: 14,000원
메뉴: 낙지파전, 가격: 18,000원
메뉴: 어린이돈까스, 가격: 8,000원
메뉴: 떡사리, 가격: 3,000원
메뉴: 볶음밥, 가격: 3,000원
메뉴: 공기밥, 가격: 1,000원
메뉴: 소주, 가격: 5,000원
메뉴: 막걸리, 가격: 4,000원
메뉴: 맥주, 가격: 5,000원
메뉴: 청하, 가격: 5,000원
메뉴: 산사춘, 가격: 8,000원
메뉴: 매화수, 가격: 5,000원
메뉴: 매취순, 가격: 9,000원
메뉴: 백세주, 가격: 8,000원
메뉴: 복분자, 가격: 12,000원
메뉴: 음료수, 가격: 2,000원"
빵장수단팥빵 영통점,베이커리,별점 4.45,"방문자 리뷰 1,560",블로그 리뷰 122,경기 수원시 영통구 반달로7번길 6,0.0,"메뉴: 생크림 단팥빵, 가격: 3,300원
메뉴: 통단팥빵, 가격: 2,800원
메뉴: 밤앙꼬빵, 가격: 2,800원
메뉴: 고구마 앙꼬빵, 가격: 2,800원
메뉴: 녹차크림치즈, 가격: 2,800원
메뉴: 야끼모찌, 가격: 2,800원
메뉴: 초코 생크림, 가격: 2,600원
메뉴: 콩지팥지, 가격: 2,800원
메뉴: 아게소보루, 가격: 2,800원
메뉴: 옥콘크림빵, 가격: 2,800원
메뉴: 무설탕 앙꼬빵, 가격: 2,800원
메뉴: 생쑥찰떡, 가격: 1,800원
메뉴: 찰떡꽈배기, 가격: 2,000원
메뉴: 마늘빵, 가격: 2,300원
메뉴: 상투과자, 가격: 2,800원"
이수국밥,국밥,0.0,방문자 리뷰 234,블로그 리뷰 107,경기 수원시 영통구 청명남로50번길 13-1,0.0,"메뉴: 포장 안내, 가격: 10,000원
메뉴: 돼지국밥(고기만), 가격: 10,000원
메뉴: 섞어국밥(고기+대창), 가격: 10,000원
메뉴: 대창국밥, 가격: 10,000원
메뉴: 수육(대), 가격: 35,000원
메뉴: 수육(소), 가격: 25,000원"
핫토리비노카야,이탈리아음식,별점 4.5,방문자 리뷰 138,블로그 리뷰 91,경기 수원시 영통구 청명북로 10 번길 1층,0.0,
심미경 영통점,술집,0.0,방문자 리뷰 341,블로그 리뷰 193,경기 수원시 영통구 청명남로28번길 20 플러스타운빌딩 제1층 제101호,0.0,
멕시모부리또,"멕시코,남미음식",별점 4.52,방문자 리뷰 269,블로그 리뷰 54,경기 수원시 영통구 덕영대로1681번길 14 멕시모 부리또,0.0,"메뉴: 치즈돈까스, 가격: 6,000원
메뉴: 크림치즈 함박 스테이크, 가격: 6,000원
메뉴: 폴드포크어니언 하드타코셋트, 가격: 7,500원
메뉴: 폴드포크어니언하드타코, 가격: 5,500원
메뉴: 아보카도치폴레치킨하드타코셋트, 가격: 7,500원
메뉴: 아보카도 치폴레치킨하드타코, 가격: 5,500원
메뉴: BBQbeef어니언 하드타코셋트, 가격: 7,500원
메뉴: BBQ beef 어니언하드타코, 가격: 5,500원
메뉴: 바질새우옥수수하드타코셧트, 가격: 7,500원
메뉴: 바질새우 옥수수하드타코, 가격: 5,500원
메뉴: 베지(콰카몰리)하드타코셧트, 가격: 7,500원
메뉴: 베지(콰카몰리)하드타코, 가격: 5,500원
메뉴: 치킨타코, 가격: 4,500원
메뉴: 채식타코, 가격: 4,500원
메뉴: 치즈타코, 가격: 4,500원"
좋은소식,일식당,별점 4.78,방문자 리뷰 597,블로그 리뷰 572,경기 수원시 영통구 매영로269번길 43 3층 302호 좋은소식,0.0,"메뉴: 이꾸라 추가 いくら追加。(바다의맛), 가격: 변동
메뉴: 광어초된장 白身魚すみそ。White meat fish Vinegar Misosauce, 가격: 변동
메뉴: 혼마구로사케동 本マグロ鮭丼。Bluefin tuna × Atlantic salmon, 가격: 변동
메뉴: 우니사케동 ウニ鮭丼。Sea urchin × Atlantic salmon, 가격: 변동
메뉴: 혼마구로동 本マグロ丼。Bluefin tuna, 가격: 변동
메뉴: 우니동 ウニ丼。Sea urchin, 가격: 변동
메뉴: 시로미동(연어없이) 白身魚丼。, 가격: 변동
메뉴: 우니이꾸라동 ウニいくら丼。(바다의맛), 가격: 변동
메뉴: 모둠사시미 盛り合わせ 刺身。Sashimi mix, 가격: 변동
메뉴: 사케사시미 鮭刺身。Atlantic salmon sashimi, 가격: 변동
메뉴: 혼마구로사시미 本マグロ刺身。Bluefin tuna sashimi, 가격: 변동
메뉴: 우니 추가 ウニ 追加。Extra Sea urchin, 가격: 변동
메뉴: 북해도성게 추가 赤ウニ 追加。Extra Hokkaido sea urchin, 가격: 변동
메뉴: 시로미동 白身魚丼。White meat fish, 가격: 변동
메뉴: 사케동 鮭丼。Atlantic salmon, 가격: 변동"
장인족발608 영통직영점,"족발,보쌈",별점 4.42,방문자 리뷰 877,블로그 리뷰 185,경기 수원시 영통구 매영로393번길 33,0.0,"메뉴: 족발 앞다리(대), 가격: 44,000원
메뉴: 족발 뒷다리(중), 가격: 38,000원
메뉴: 쟁반국수(중), 가격: 8,000원
메뉴: 족발 앞다리(대)+쟁반국수(중), 가격: 51,000원
메뉴: 족발 뒷다리(중)+쟁반국수(중), 가격: 45,000원
메뉴: 직화양념 앞다리(대)+쟁반국수(중), 가격: 53,000원
메뉴: 직화양념 뒷다리(중)+쟁반국수(중), 가격: 47,000원
메뉴: 앞다리(대) 반반족발(직화양념/족발)+쟁반국수(중), 가격: 53,000원
메뉴: 족발 앞다리(대), 가격: 44,000원
메뉴: 족발 뒷다리(중), 가격: 38,000원
메뉴: 직화양념 앞다리(대), 가격: 46,000원
메뉴: 직화양념 뒷다리(중), 가격: 40,000원
메뉴: 앞다리 반반족발 (직화양념/족발), 가격: 46,000원
메뉴: 쟁반국수(중), 가격: 8,000원
메뉴: 주먹밥, 가격: 4,000원
메뉴: 코카콜라(500ml), 가격: 3,000원
메뉴: 스프라이트(500ml), 가격: 3,000원
메뉴: 제로 코카콜라(500ml), 가격: 3,000원
메뉴: 무김치 추가, 가격: 2,000원
메뉴: 상추 추가, 가격: 2,000원"
청담칼국수,"칼국수,만두",별점 4.38,방문자 리뷰 636,블로그 리뷰 91,경기 수원시 영통구 청명남로 6-1,0.0,"메뉴: 수제손칼국수, 가격: 8,000원
메뉴: 비빔칼국수, 가격: 9,000원
메뉴: 어린이 칼국수(5세~7세), 가격: 5,000원
메뉴: 콩국수(곱) 계절메뉴, 가격: 12,000원
메뉴: 콩국수 계절메뉴, 가격: 10,000원
메뉴: 쭈꾸미 볶음, 가격: 11,000원
메뉴: 갈비만두(8개), 가격: 6,000원
메뉴: 고기만두(2개), 가격: 3,000원"
쿠시카츠 쿠마,이자카야,별점 4.56,방문자 리뷰 287,블로그 리뷰 173,경기 수원시 영통구 청명남로34번길 12 대림빌딩 103호,0.0,"메뉴: 쿠로쿠마 코스 12종(2인), 가격: 24,000원
메뉴: 테바사키 소(9p), 가격: 16,000원
메뉴: 판다 코스 18종(3인), 가격: 36,000원
메뉴: 테바사키 중(15p), 가격: 24,000원
메뉴: 카라미소 나가사끼짬뽕, 가격: 24,000원
메뉴: 생연어사시미, 가격: 25,000원"
김현묵스시,"초밥,롤",0.0,방문자 리뷰 57,블로그 리뷰 105,경기 수원시 영통구 반달로35번길 30 아이파크 오피스텔 1층 102호,0.0,"메뉴: 콜키지 (얼음X), 가격: 무료
메뉴: 오늘의 노량진 (1인), 가격: 35,000원"
카페원모어 영통점,"카페,디저트",0.0,방문자 리뷰 77,블로그 리뷰 64,경기 수원시 영통구 덕영대로 1699 영통빌딩 1층,0.0,"메뉴: 아메리카노, 가격: 4,000원
메뉴: 카페라떼, 가격: 4,500원
메뉴: 카푸치노, 가격: 4,500원
메뉴: 카라멜마끼야토, 가격: 5,000원
메뉴: 얼그레이바닐라라떼, 가격: 5,000원
메뉴: 돌체라떼, 가격: 5,000원
메뉴: 얼그레이, 가격: 4,000원
메뉴: 녹차라떼, 가격: 5,000원
메뉴: 초코라떼, 가격: 5,000원
메뉴: 케이크, 가격: 6,500원"
종가찜닭,찜닭,0.0,블로그 리뷰 24,0,경기 수원시 영통구 청명남로4번길 21-13,0.0,"메뉴: 종가찜닭 大, 가격: 29,000원
메뉴: 종가찜닭 中, 가격: 24,000원
메뉴: 종가찜닭 小, 가격: 19,000원
메뉴: 닭도리탕 大, 가격: 30,000원
메뉴: 닭도리탕 中, 가격: 25,000원
메뉴: 닭도리탕 小, 가격: 20,000원
메뉴: 묵은지닭도리탕 大, 가격: 35,000원
메뉴: 묵은지닭도리탕 中, 가격: 30,000원
메뉴: 묵은지닭도리탕 小, 가격: 25,000원
메뉴: 공기밥, 가격: 1,000원
메뉴: 치즈떡사리, 가격: 3,000원
메뉴: 당면사리, 가격: 2,000원"
육회한녀석들 영통점,"육류,고기요리",0.0,방문자 리뷰 944,블로그 리뷰 204,경기 수원시 영통구 청명남로34번길 21 육회한녀석들,0.0,
아빠회사가,생선회,0.0,방문자 리뷰 207,블로그 리뷰 117,경기 수원시 영통구 청명남로50번길 5-10 1F,0.0,"메뉴: 광어/선어모듬(소), 가격: 52,000원"
호식당 영통,"<selenium.webdriver.remote.webelement.WebElement (session=""0e0b223148fc359cb602711136e1992f"", element=""f.CDE035EB7181DF64FC8DB4F7D0ECE3E9.d.8FFDF25D593065688D8B957471FD9F8E.e.282601"")>",별점 4.5,방문자 리뷰 577,블로그 리뷰 125,경기 수원시 영통구 영일로 16-10 1층 호식당,0.0,"메뉴: 베이컨크림우동, 가격: 10,900원
메뉴: 바질마요치킨(6P), 가격: 5,500원
메뉴: 오믈렛카레, 가격: 8,900원
메뉴: 호카레스페셜, 가격: 12,500원
메뉴: 생연어덮밥, 가격: 13,500원
메뉴: 매콤대창덮밥매운맛1단계, 가격: 10,500원
메뉴: 호카레스페셜, 가격: 12,500원
메뉴: 오믈렛카레, 가격: 8,900원
메뉴: 수제등심돈까스카레(1장), 가격: 9,500원
메뉴: 호카레, 가격: 8,500원
메뉴: 수제등심돈까스카레(2장), 가격: 12,500원
메뉴: 수제치킨카레, 가격: 8,500원
메뉴: 마늘간장치킨덮밥, 가격: 8,500원
메뉴: 반반덮밥(연어&새우장), 가격: 11,900원
메뉴: 매콤대창덮밥매운맛1단계, 가격: 10,500원
메뉴: 차슈덮밥, 가격: 8,900원
메뉴: 생연어덮밥, 가격: 13,500원
메뉴: 칠리치킨덮밥매운맛1단계, 가격: 8,500원
메뉴: 베이컨크림우동, 가격: 10,900원
메뉴: 타코야끼(6P), 가격: 3,900원
메뉴: 감자고로케(2P), 가격: 2,900원
메뉴: 야끼교자(6P), 가격: 3,900원
메뉴: 매콤칠리치킨(6P)매운맛1단계, 가격: 4,900원
메뉴: 마늘간장치킨(6P), 가격: 4,900원
메뉴: 바질마요치킨(6P), 가격: 5,500원
메뉴: 계란후라이 추가, 가격: 1,000원
메뉴: 차슈추가(5P), 가격: 2,900원
메뉴: 순살치킨추가(5P), 가격: 2,900원
메뉴: 코카콜라(뚱캔), 가격: 2,000원
메뉴: 스프라이트(뚱캔), 가격: 2,000원
메뉴: 펩시콜라제로(뚱캔), 가격: 2,000원"
우세 영통본점,요리주점,0.0,방문자 리뷰 240,블로그 리뷰 214,경기 수원시 영통구 청명남로34번길 3 1층 105호,0.0,
김명자낙지마당 영통점,낙지요리,별점 4.29,방문자 리뷰 766,블로그 리뷰 107,경기 수원시 영통구 매영로 416 행림빌딩,0.0,"메뉴: 낙지볶음 덮밥, 가격: 12,000원
메뉴: 산낙지볶음덮밥, 가격: 20,000원
메뉴: 산낙지전골, 가격: 23,000원
메뉴: 산낙지연포탕, 가격: 23,000원
메뉴: 어린이낙지볶음, 가격: 9,000원
메뉴: 산낙지철판, 가격: 23,000원
메뉴: 산낙지찜 중, 가격: 50,000원
메뉴: 산낙지찜 대, 가격: 70,000원
메뉴: 탕탕이, 가격: 20,000원"
미소곱창,"곱창,막창,양",별점 4.35,방문자 리뷰 268,블로그 리뷰 180,경기 수원시 영통구 청명남로28번길 20,0.0,"메뉴: 대창구이, 가격: 22,000원
메뉴: 소막창, 가격: 23,000원
메뉴: 곱창전골, 가격: 30,000원
메뉴: 양구이, 가격: 28,000원
메뉴: 순곱창, 가격: 22,000원
메뉴: 곱창모듬, 가격: 24,000원
메뉴: 염통구이, 가격: 13,000원
메뉴: 간.천엽, 가격: 10,000원"
레알떡볶이,떡볶이,별점 4.36,방문자 리뷰 108,블로그 리뷰 12,경기 수원시 영통구 봉영로 1623 드림피아빌딩1층 133-2호,0.0,"메뉴: 떡볶이, 가격: 3,000원
메뉴: 컵밥, 가격: 2,500~3,500원
메뉴: 순대, 가격: 3,500원
메뉴: 모둠튀김3개, 가격: 2,000원
메뉴: 오뎅3개, 가격: 2,000원
메뉴: 각종 꼬치류, 가격: 1,500원
메뉴: 쏘떡쏘떡, 가격: 1,500원"
이너프,"카페,디저트",0.0,방문자 리뷰 461,블로그 리뷰 86,경기 수원시 영통구 반달로 54 1층 이너프,0.0,"메뉴: 오픈샌드위치(브런치), 가격: 18,900원
메뉴: 감자바게트샐러드(브런치), 가격: 16,900원
메뉴: 브렉퍼스트(브런치), 가격: 16,900원
메뉴: 과일크로플브런치(브런치), 가격: 15,900원
메뉴: 감자바게트, 가격: 11,900원
메뉴: 라구토마토 파스타(브런치), 가격: 15,900원
메뉴: 까르보나라 파스타(브런치), 가격: 15,900원
메뉴: 투움바 빠네 파스타(브런치), 가격: 15,900원
메뉴: 옛날팥빙수, 가격: 14,000원
메뉴: 망고빙수, 가격: 15,000원
메뉴: 돼지바크런치빙수, 가격: 14,000원
메뉴: 말차빙수, 가격: 14,000원
메뉴: 감자스프, 가격: 7,000원
메뉴: 브라운치즈크로플, 가격: 10,000원
메뉴: 플레인크로플, 가격: 9,000원"
써브웨이 수원경희대점,샌드위치,별점 4.41,"방문자 리뷰 1,042",블로그 리뷰 32,경기 수원시 영통구 덕영대로 1707,0.0,"메뉴: 이탈리안 비엠티 (15cm세트), 가격: 9,700원
메뉴: 에그마요 (15cm세트), 가격: 8,500원
메뉴: 스테이크 & 치즈 (15cm세트), 가격: 11,000원
메뉴: 풀드포크 바비큐 (15cm세트), 가격: 10,200원
메뉴: 로티세리 바비큐 치킨 (15cm세트), 가격: 10,300원
메뉴: 안창 비프&머쉬룸 (15cm세트), 가격: 11,400원
메뉴: 스테이크 & 치즈 (15cm세트), 가격: 11,000원
메뉴: 이탈리안 비엠티 (15cm세트), 가격: 9,700원
메뉴: 로티세리 바비큐 치킨 (15cm세트), 가격: 10,300원
메뉴: 에그마요 (15cm세트), 가격: 8,500원
메뉴: 안창 비프&머쉬룸 (30cm세트), 가격: 19,000원
메뉴: 스테이크 & 치즈 (30cm세트), 가격: 18,100원
메뉴: 이탈리안 비엠티 (30cm세트), 가격: 15,700원
메뉴: 로티세리 바비큐 치킨 (30cm세트), 가격: 16,800원
메뉴: 에그마요 (30cm세트), 가격: 13,600원
메뉴: 안창 비프&머쉬룸 (샐러드 세트), 가격: 13,200원
메뉴: 스테이크 & 치즈 (샐러드세트), 가격: 12,800원
메뉴: 이탈리안 비엠티 (샐러드세트), 가격: 11,500원
메뉴: 로티세리 바비큐 치킨 (샐러드세트), 가격: 12,100원
메뉴: 에그마요 (샐러드세트), 가격: 10,300원
메뉴: 스테이크앤치즈 아보카도 랩 세트, 가격: 9,400원
메뉴: 쉬림프 에그마요 랩 세트, 가격: 9,000원
메뉴: 치킨 베이컨 미니랩 세트, 가격: 6,700원
메뉴: 안창 비프&머쉬룸 (15cm), 가격: 8,600원
메뉴: 스테이크 & 치즈 (15cm), 가격: 8,200원
메뉴: 이탈리안 비엠티 (15cm), 가격: 6,900원
메뉴: 로티세리 바비큐 치킨 (15cm), 가격: 7,500원
메뉴: 에그마요 (15cm), 가격: 5,700원
메뉴: 안창 비프&머쉬룸 (30cm), 가격: 16,200원
메뉴: 스테이크 & 치즈 (30cm), 가격: 15,300원
메뉴: 이탈리안 비엠티 (30cm), 가격: 12,900원
메뉴: 로티세리 바비큐 치킨 (30cm), 가격: 14,000원
메뉴: 에그마요 (30cm), 가격: 10,800원
메뉴: 안창 비프&머쉬룸 샐러드, 가격: 10,400원
메뉴: 스테이크 & 치즈 샐러드, 가격: 10,000원
메뉴: 이탈리안 비엠티 샐러드, 가격: 8,700원
메뉴: 로티세리 바비큐 치킨 샐러드, 가격: 9,300원
메뉴: 에그마요 샐러드, 가격: 7,500원
메뉴: 스테이크앤치즈 아보카도 랩, 가격: 6,600원
메뉴: 쉬림프 에그마요 랩, 가격: 6,200원
메뉴: 치킨 베이컨 미니랩, 가격: 3,900원
메뉴: 민트 초코 쿠키, 가격: 1,300원
메뉴: 초코칩 쿠키, 가격: 1,300원
메뉴: 더블 초코칩 쿠키, 가격: 1,300원
메뉴: 오트밀 레이즌 쿠키, 가격: 1,300원
메뉴: 라즈베리 치즈케익 쿠키, 가격: 1,300원
메뉴: 칩 (랜덤발송), 가격: 1,300원
메뉴: 코카콜라 (355ml), 가격: 2,100원
메뉴: 스프라이트 (355ml), 가격: 2,100원
메뉴: 코카콜라 제로 (355ml), 가격: 2,100원
메뉴: 스프라이트 제로(355ml), 가격: 2,100원
메뉴: 닥터페퍼 (350ml), 가격: 2,100원"
본시그니처,양식,0.0,방문자 리뷰 5,블로그 리뷰 73,"경기 수원시 영통구 반달로 31 4층 404호, 404-1호",0.0,"메뉴: 메인 스테이크 + 케이터링, 가격: 변동"
얜시부,중식당,별점 4.48,방문자 리뷰 650,블로그 리뷰 280,경기 용인시 기흥구 서천로127번길 11-4 블리스타워 2층 얜시부,0.0,"메뉴: 마라샹궈, 가격: 15,000원
메뉴: 마라탕, 가격: 6,000원
메뉴: 운남쌀국수, 가격: 7,000원
메뉴: 훠궈, 가격: 20,000원
메뉴: 마라카오위 중, 가격: 28,000원
메뉴: 마라카오위 대, 가격: 39,000원
메뉴: 꿔바로우, 가격: 14,000원
메뉴: 궁바오지딩, 가격: 12,000원"
어글리스토브 영통망포점,브런치,별점 4.41,"방문자 리뷰 3,385","블로그 리뷰 1,256",경기 수원시 영통구 덕영대로 1566,0.0,
영통24시포장마차,포장마차,별점 4.04,방문자 리뷰 43,블로그 리뷰 42,경기 수원시 영통구 청명로77번길 22,0.0,"메뉴: 전복치 대, 가격: 120,000원
메뉴: 전복치 중, 가격: 90,000원
메뉴: 광어 대, 가격: 60,000원
메뉴: 광어 중, 가격: 40,000원
메뉴: 우럭 대, 가격: 60,000원
메뉴: 우럭 중, 가격: 40,000원
메뉴: 도다리 대, 가격: 60,000원
메뉴: 도다리 중, 가격: 40,000원
메뉴: 참돔 대, 가격: 80,000원
메뉴: 참돔 중, 가격: 60,000원
메뉴: 농어 대, 가격: 80,000원
메뉴: 농어 중, 가격: 60,000원
메뉴: 산낙지, 가격: 30,000원
메뉴: 해삼, 가격: 30,000원
메뉴: 멍게, 가격: 20,000원"
청담이상 영통점,이자카야,0.0,방문자 리뷰 76,블로그 리뷰 28,"경기 수원시 영통구 청명남로 32 201호, 202호",0.0,
아쿠아라운지,바(BAR),별점 4.72,방문자 리뷰 74,블로그 리뷰 60,경기 수원시 영통구 청명남로 50 4층,0.0,"메뉴: 칵테일, 가격: 8,000원
메뉴: 데낄라샷, 가격: 2,500원
메뉴: 위스키 잔술, 가격: 10,000원
메뉴: 생맥주, 가격: 5,000원"
칭따오양꼬치 영통직영점,양꼬치,별점 4.57,방문자 리뷰 278,블로그 리뷰 120,경기 수원시 영통구 매영로393번길 27,0.0,"메뉴: 양꼬치, 가격: 15,000원
메뉴: 샤브샤브,훠궈, 가격: 60,000원
메뉴: 양갈비살꼬치, 가격: 18,000원
메뉴: 고급양갈비, 가격: 25,000원
메뉴: 마라탕, 가격: 25,000원
메뉴: 마라쑈룽샤, 가격: 38,000원
메뉴: 꿔바로우, 가격: 18,000원
메뉴: 마라샹궈, 가격: 30,000원
메뉴: 향라대하, 가격: 20,000원
메뉴: 가지볶음, 가격: 17,000원
메뉴: 고추건두부볶음, 가격: 16,000원
메뉴: 마파두부, 가격: 13,000원"
